,Name,Style
3197,jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,fear
3198,When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,fear
3199,@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.,fear
3200,"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy",fear
3201,.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support,fear
3202,@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,fear
3203,That's fucking horrific defending from Schalke,fear
3204,While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear
3205,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,fear
3206,@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,fear
3207,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,fear
3208,@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women,fear
3209,Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,fear
3210,"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity",fear
3211,Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible,fear
3212,"Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000",fear
3213,So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,fear
3214,"@tylerhower Covering Milo might make sense—not much, even at that—but celebrating him as puckish is cooperation in something ghastly.",fear
3215,"@jade0208 unfortunately the diet is still on, so they will have to wait till Friday I'm afraid.",fear
3216,@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,fear
3217,@rsiereilly my heart did the flutter,fear
3218,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,fear
3219,In dire need of a worship session to just let go of everything,fear
3220,A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.,fear
3221,@KarenL109 replace the carpet!! #shocking !!!!,fear
3222,Everyday gay panic is STUNNING: I drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. TOTAL INCOMPREHENSION.,fear
3223,He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,fear
3224,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,fear
3225,@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear
3226,@LonelyGoomba UK cops have an issue fearing intervention. Hence situations like Rotherham. So of course it'll be dwarfed by US cops.,fear
3227,Now #India is #afraid of #bad .,fear
3228,okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,fear
3229,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff,fear
3230,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",fear
3231,can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 ,fear
3232,@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;,fear
3233,I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,fear
3234,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs,fear
3235,I'm afraid she's the goat you libeling people?  #goat #libeling,fear
3236,My study skills are terrible 😒,fear
3237,"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;",fear
3238,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,fear
3239,If the future doesn't fill you with existential dread are you even a real person,fear
3240,"I've been in such a bad mood this week, and work has been horrific, so I decided to start a scrapbook of my summer vacation",fear
3241,@YahooCare data stolen in 2014 and only now do you tell us #shocking.,fear
3242,"@MasterTomTheDom  I hate winter, I dread it's arrival.",fear
3243,"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",fear
3244,PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear
3245,@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,fear
3246,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,fear
3247,"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",fear
3248,can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,fear
3249,@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear
3250,Forgot to plug the phone in overnight #nightmare,fear
3251,@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,fear
3252,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear
3253,Bitch worry about me more than I worry about myself 🙄😩,fear
3254,"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",fear
3255,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",fear
3256,Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10 #awful #killme,fear
3257,"@BrumSciComm in a danish.  What horror, what depths. #gbbo",fear
3258,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,fear
3259,Men cannot even handle the suspicion of a horn farless 😩,fear
3260,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,fear
3261,@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,fear
3262,If I was friends with me I'd hate me SO MUCH with the amount I bully them,fear
3263,Absolutely shocking. The decline of Rooney is a little embarrassing really!,fear
3264,Excited and nervous for Tuesday,fear
3265,@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage,fear
3266,"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",fear
3267,Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊,fear
3268,@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary,fear
3269,so I picked up my phone!!!' #shocking 😳,fear
3270,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. ,fear
3271,Haven't gotten one hour of sleep... Today is going to be a fun day 😐 ,fear
3272,Bayern Munich pitch is horrific,fear
3273,@IPES_44 Mourinho is horrid,fear
3274,@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,fear
3275,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2,fear
3276,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear
3277,"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",fear
3278,"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",fear
3279,I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.,fear
3280,You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic,fear
3281,On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?,fear
3282,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",fear
3283,"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the #bully",fear
3284,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",fear
3285,#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole,fear
3286,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking,fear
3287,"People’s deepest passions often scare them too much to admit, even to themselves.",fear
3288,a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,fear
3289,"@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does",fear
3290,@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,fear
3291,@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..,fear
3292,Man Utd are shambles that was horrific 😭😭😭,fear
3293,"False alarm, she's not coming out today 😞",fear
3294,3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯,fear
